name;desc;latitude;longitude
Kromme Zandweg;Deze halte is tijdelijk komen te vervallen Zone 5314 ;51,8838562;4,465600696
Kromme Zandweg;Tramlijn 2 Zone 5314 ;51,88312196;4,464816868
Kroonkruid;BOB-buslijn 1 Zone 5300 ;51,97733062;4,616904576
Kruisplein;Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.;51,92073814;4,470324794
Kruisplein;Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.;51,92086713;4,470729201
Kruisplein;Tramlijn 8, Tramlijn 4, Tramlijn 7, Tramlijn 20, Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,9202117;4,471978207
Kruisplein;Tramlijn 8, Tramlijn 4, Tramlijn 7, Tramlijn 25, Tramlijn 20 Zone 5300 Halte is rolstoeltoegankelijk.;51,92070589;4,471953604
Kwartslaan;Buslijn 182 Zone 5328 ;51,85357571;4,483305221
Kwartslaan;Buslijn 182 Zone 5314 ;51,85325708;4,48395029
Laan der Zeven Linden;BOB-buslijn 10 Zone 5300 ;52,00729235;4,389902444
Laan van Bol'Es;Buslijn 51 Zone 5327 ;51,9287804;4,371595535
Laan van Bol'Es;Buslijn 51 Zone 5327 ;51,92859739;4,371221638
Laan van het Surrealisme;BOB-buslijn 1 Zone 5300 ;51,97544075;4,589588953
Laan van NOI;Metrolijn E Zone 5400 Dit metrostation is toegankelijk met een rolstoel.;52,07898882;4,342510173
Laan van NOI;Metrolijn E Zone 5400 Dit metrostation is toegankelijk met een rolstoel.;52,07959772;4,344275799
Lage Filterweg;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,91284489;4,522344857
Lage Filterweg;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,91258522;4,522480663
Lage Woerd;BOB-buslijn 19 Zone 5300 ;51,99605511;4,206236478
Landtong;Fast Ferry Zone 5387 De Nieuwe Prins is rolstoeltoegankelijk.;51,9624424;4,137260867
Lange Hilleweg;Buslijn 66 Zone 5314 ;51,89283661;4,501911078
Lange Hilleweg;Buslijn 66, Buslijn 77 Zone 5314 ;51,89343997;4,50205901
Lange Nieuwstraat;Buslijn 54 Zone 5319 ;51,90962724;4,405688252
Langegeer;Buslijn 76 Zone 5314 ;51,88555453;4,514967703
Langegeer;Buslijn 76 Zone 5314 ;51,88559059;4,51498153
Langenhorst;BOB-buslijn 11 Zone 5300 ;51,87333725;4,494423991
Langenhorst;Buslijn 182 Zone 5314 ;51,87443471;4,494532914
Langenhorst;Buslijn 182 Zone 5314 ;51,87426372;4,494507262
Langenhorst;Buslijn 70 Zone 5314 ;51,8740917;4,495527213
Langenhorst;Buslijn 70 Zone 5314 ;51,87416276;4,496600431
Langenhorst;Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,87400982;4,495398138
Langenhorst;Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,87405806;4,49583284
Langestraat;BOB-buslijn 19 Zone 5300 ;52,00028825;4,163075378
Laning;Buslijn 78 Zone 5326 ;51,86612565;4,361002083
Laning;Buslijn 78, BOB-buslijn 7 Zone 5300 ;51,86623743;4,361449643
Lansingh Zuid;Buslijn 98 Zone 5322 ;51,91202179;4,609042079
Lansingh-Zuid;Buslijn 97 Zone 5322 ;51,91258883;4,610514752
Larenkamp;Buslijn 70 Zone 5314 ;51,8735122;4,489076505
Larenkamp;Buslijn 70, BOB-buslijn 11 Zone 5300 ;51,87342011;4,48996417
Larikslaan;Tramlijn 25 Zone 5310 ;51,9615068;4,47209651
Leermos;Buslijn 35 Zone 5321 ;51,96576557;4,554080652
Leermos;Buslijn 35, BOB-buslijn 1 Zone 5300 ;51,96512818;4,554194345
Leersumhoeve;Buslijn 56 Zone 5327 ;51,93887669;4,35631505
Leersumhoeve;Buslijn 56, Buslijn 57 Zone 5327 ;51,93815952;4,356535114
Leidekkerstraat;Buslijn 290 Zone 5334 ;51,87770691;4,60960661
Leidekkerstraat;Buslijn 290 Zone 5334 ;51,87767899;4,609461864
Leidschendam-Voorburg;Metrolijn E Zone 5413 Dit metrostation is toegankelijk met een rolstoel.;52,07669562;4,383745518
Leidschendam-Voorburg;Metrolijn E Zone 5413 Dit metrostation is toegankelijk met een rolstoel.;52,07664981;4,38364443
Leidschenveen;Metrolijn E Zone 5411 Dit metrostation is toegankelijk met een rolstoel.;52,06416908;4,401206187
Leidschenveen;Metrolijn E Zone 5411 Dit metrostation is toegankelijk met een rolstoel.;52,06412329;4,40110511
Lekstraat;Buslijn 54 Zone 5319 ;51,90453415;4,407194525
Lelieveld;BOB-buslijn 1 Zone 5300 ;51,97212819;4,624095997
Lengweg;Buslijn 78 Zone 5326 ;51,85753655;4,359441357
Lengweg;Buslijn 78 Zone 5326 ;51,85693335;4,358308311
Lepelaarhoek;BOB-buslijn 8 Zone 5326 ;51,84569833;4,319191019
Lepelaarsingel;Buslijn 56 Zone 5327 ;51,92956171;4,349898523
Lepelaarsingel;Buslijn 56, BOB-buslijn 2 Zone 5300 ;51,92966249;4,350114298
Lepelaarsingel;Deze halte is tijdelijk komen te vervallen Zone 5327 ;51,9302736;4,351118016
Leuvehaven;BOB-buslijn 7, BOB-buslijn 16 Zone 5300 ;51,91325161;4,482061646
Leuvehaven;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,91325161;4,482061646
Leuvehaven;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,91333351;4,482190809
Leuvehaven;Metrolijn D, Metrolijn E Zone 5300 Dit metrostation is toegankelijk met een rolstoel.;51,91369874;4,481761945
Leuvehaven;Metrolijn D, Metrolijn E Zone 5300 Dit metrostation is toegankelijk met een rolstoel.;51,91369874;4,481761945
Leuvehaven;Tramlijn 12, Tramlijn 8, Tramlijn 23, Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,91269451;4,4820874
Leuvehaven;Tramlijn 12, Tramlijn 8, Tramlijn 23, Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,9131086;4,482166268
Lichtenauerlaan;Buslijn 36, BOB-buslijn 4 Zone 5300 ;51,92519299;4,533083675
Lichtenauerlaan;Buslijn 36, BOB-buslijn 5 Zone 5300 ;51,92444629;4,532996103
Liduinaplein;Tramlijn 4 Zone 5310 ;51,95872797;4,496508797
Liduinaplein;Tramlijn 4 Zone 5310 ;51,95855788;4,496599468
Liesveldviaduct;Buslijn 126, Buslijn 56, Buslijn 57 Zone 5329 ;51,91021937;4,340970593
Liesveldviaduct;Buslijn 126, Buslijn 56, Buslijn 57, BOB-buslijn 2 Zone 5300 ;51,91037777;4,340589023
Lijnbaan;Tramlijn 8, Tramlijn 20, Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,91960085;4,476656931
Lijnbaan;Tramlijn 8, Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,91952253;4,475829927
Lijsterlaan;Buslijn 173 Zone 5330 ;52,00657607;4,528154216
Lijsterlaan;Buslijn 173, BOB-buslijn 17 Zone 5300 ;52,00694608;4,529589053
Limbrichthoek;Buslijn 140 Zone 5324 ;51,89807379;4,574862971
Limbrichthoek;Buslijn 140 Zone 5324 ;51,89836073;4,573462939
Limbrichthoek;Tramlijn 23 Zone 5324 Halte is rolstoeltoegankelijk.;51,89820117;4,573785478
Limbrichthoek;Tramlijn 23, Tramlijn 12 Zone 5324 Halte is rolstoeltoegankelijk.;51,8983062;4,573376747
Linde;BOB-buslijn 19 Zone 5300 ;51,9929662;4,202095144
Lindehoevelaan;Buslijn 184, Buslijn 182 Zone 5328 ;51,85278035;4,539349313
Lindehoevelaan;Buslijn 184, Buslijn 182, BOB-buslijn 11 Zone 5300 ;51,85297857;4,538169859
Linduinaplein;BOB-buslijn 17 Zone 5300 ;51,95872797;4,496508797
Linnaeusstraat;Buslijn 79 Zone 5316 ;51,85250006;4,404263149
Linnaeusstraat;Buslijn 79 Zone 5316 ;51,85297068;4,404644788
Lodewijk Pincoffsweg;Tramlijn 12, Tramlijn 20, Tramlijn 23, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,90575774;4,49891004
Lodewijk Pincoffsweg;Tramlijn 12, Tramlijn 20, Tramlijn 23, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,90615822;4,498378963
Lombokstraat;Buslijn 77 Zone 5314 ;51,90060074;4,487431102
Lombokstraat;Buslijn 77 Zone 5314 ;51,90042828;4,486039627
Lommerijk;BOB-buslijn 17 Zone 5300 ;51,94781312;4,485554156
Lommerrijk;Tramlijn 4 Zone 5310 ;51,94762215;4,485267076
Lommerrijk;Tramlijn 4 Zone 5310 ;51,94781312;4,485554156
Lorentzlaan;Buslijn 38 Zone 5319 ;51,91795553;4,414896786
Lorentzlaan;Buslijn 38, BOB-buslijn 3 Zone 5300 ;51,91807188;4,414836123
Lorentzweg;Buslijn 35 Zone 5321 ;51,96361996;4,534389537
Lorentzweg;Buslijn 35, BOB-buslijn 1 Zone 5300 ;51,96356;4,5347981
Lupinestraat;Buslijn 37 Zone 5321 ;51,93372692;4,572865928
Lupinestraat;Buslijn 37 Zone 5321 ;51,93316264;4,571858293
Lutonbaan;Buslijn 50 Zone 5310 ;51,95086911;4,445401672
Lutonbaan;Buslijn 50 Zone 5310 ;51,95071166;4,444823102
Lyonstraat;Buslijn 42 Zone 5315 ;51,94149262;4,41000947
Lyonstraat;Buslijn 42 Zone 5315 ;51,94122168;4,409855384
Maasdal;Buslijn 31 Zone 5322 ;51,93538358;4,609102699
Maasdijk;BOB-buslijn 19 Zone 5300 ;51,99331864;4,139676425
Maashaven;BOB-buslijn 11 Zone 5300 ;51,897959;4,495809472
Maashaven;BOB-buslijn 7 Zone 5300 ;51,89702783;4,493924585
Maashaven;Deze halte is tijdelijk komen te vervallen Zone 5314 ;51,89694661;4,49388261
Maashaven;Metrolijn D, Metrolijn E Zone 5314 Dit metrostation is toegankelijk met een rolstoel.;51,89708694;4,494606292
Maashaven;Metrolijn D, Metrolijn E Zone 5314 Dit metrostation is toegankelijk met een rolstoel.;51,89708694;4,494606292
Maashaven;Tramlijn 2 Zone 5314 ;51,89701895;4,49393929
Maashaven;Tramlijn 2 Zone 5314 ;51,89697324;4,493838493
Maasland Viaduct;Buslijn 126, BOB-buslijn 9 Zone 5300 ;51,92512998;4,272320017
Maasland Viaduct;Buslijn 226 Zone 5349 ;51,92508326;4,272132171
Maasplaza;Buslijn 144 Zone 5360 ;51,8105615;4,654312426
Maasplaza;Buslijn 144 Zone 5360 ;51,81141278;4,655328193
Maasvlakte;Fast Ferry Zone 5387 De Nieuwe Prins is rolstoeltoegankelijk.;51,96556659;4,047109002
Maaswijkweg;BOB-buslijn 8 Zone 5326 ;51,84172225;4,347902624
Maesdonk;Buslijn 140 Zone 5324 ;51,89813099;4,5818652
Maesdonk;Buslijn 140 Zone 5324 ;51,89865157;4,581754168
Maeterlinckweg;Buslijn 184, Buslijn 183, Buslijn 187 Zone 5314 ;51,87167778;4,528639713
Maeterlinckweg;Buslijn 184, Buslijn 183, Buslijn 187, BOB-buslijn 11 Zone 5300 ;51,8718554;4,5283459
Mahlerstraat;Buslijn 57 Zone 5329 ;51,9045821;4,333792152
Mahlerstraat;Buslijn 57 Zone 5329 ;51,90555257;4,333754877
Mandenmakerij;Buslijn 182 Zone 5314 ;51,85528026;4,48755319
Mandenmakerij;Buslijn 182, BOB-buslijn 11 Zone 5300 ;51,85522489;4,48736559
Marco Polostraat;Buslijn 69 Zone 5316 ;51,87066181;4,414481298
Marco Polostraat;Buslijn 69 Zone 5316 ;51,87032053;4,414517717
Marconiplein;BOB-buslijn 2 Zone 5300 ;51,91367221;4,431864451
Marconiplein;Buslijn 42 Zone 5319 ;51,91367221;4,431864451
Marconiplein;Metrolijn A/B/C Zone 5319 Dit metrostation is toegankelijk met een rolstoel.;51,91357654;4,432258925
Marconiplein;Metrolijn A/B/C Zone 5319 Dit metrostation is toegankelijk met een rolstoel.;51,91357654;4,432258925
Marconiplein;Tramlijn 23 Zone 5319 Halte is rolstoeltoegankelijk.;51,91311628;4,433140785
Marconiplein;Tramlijn 23 Zone 5319 Halte is rolstoeltoegankelijk.;51,91341477;4,432262362
Marconiplein;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91358836;4,43260751
Marconiplein;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91336179;4,432379766
Marconiplein;Tramlijn 8, Tramlijn 4 Zone 5319 Halte is rolstoeltoegankelijk.;51,91337691;4,433135252
Marconiplein;Tramlijn 8, Tramlijn 4 Zone 5319 Halte is rolstoeltoegankelijk.;51,91355465;4,432884387
Marconiplein/Witte Dorp;BOB-buslijn 3 Zone 5300 ;51,91358106;4,42400304
Markerstraat;Buslijn 44 Zone 5314 ;51,88831945;4,484742443
Markerstraat;Buslijn 44, BOB-buslijn 7, BOB-buslijn 11 Zone 5300 ;51,88804033;4,485852057
Martinus Steynstraat;Buslijn 77 Zone 5314 ;51,89822795;4,502851069
Martinus Steynstraat;Buslijn 77 Zone 5314 ;51,89835814;4,503429699
Mathenesserbrug;Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5319 Halte is rolstoeltoegankelijk.;51,91652524;4,442313164
Mathenesserbrug;Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5319 Halte is rolstoeltoegankelijk.;51,9166689;4,44117635
Mathenesserlaan;Tramlijn 4 Zone 5300 ;51,91501461;4,466022859
Mathenesserlaan;Tramlijn 4 Zone 5300 ;51,91460847;4,465813157
Mathenesserplein;Buslijn 32 Zone 5300 ;51,91707577;4,445950109
Mathenesserplein;Buslijn 32 Zone 5300 ;51,91691493;4,446069765
Mathenesserplein;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,91611073;4,446668032
Mathenesserplein;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,91638934;4,446662201
Mathenesserplein;Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.;51,91656742;4,447574228
Mathenesserplein;Tramlijn 24, Tramlijn 21, Tramlijn 23 Zone 5300 Halte is rolstoeltoegankelijk.;51,91662347;4,446715444
Mecklenburglaan;Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,92681797;4,510837251
Mecklenburglaan;Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,92694216;4,510616743
Meent;BOB-buslijn 4 Zone 5300 ;51,92485765;4,484604663
Meent;Tramlijn 8, Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk.;51,92484106;4,485957066
Meent;Tramlijn 8, Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk.;51,92504286;4,485313326
Meerwede;Tramlijn 25 Zone 5328 Halte is rolstoeltoegankelijk.;51,8542985;4,50147873
Meerwede;Tramlijn 25 Zone 5328 Halte is rolstoeltoegankelijk.;51,85454248;4,501648118
Meerwede Noord;Deze halte is tijdelijk komen te vervallen Zone 5328 ;51,8546831;4,501224397
Meerwede Noord;Deze halte is tijdelijk komen te vervallen Zone 5328 ;51,85468868;4,501964587
Meerzichtlaan;Buslijn 170 Zone 5441 ;52,0551424;4,479193501
Meerzichtlaan;Buslijn 170 Zone 5441 ;52,05506612;4,478626402
Meeuwensingel;Buslijn 37 Zone 5322 ;51,92654595;4,590050078
Meeuwensingel;Buslijn 37, BOB-buslijn 4 Zone 5300 ;51,92671364;4,590919431
Meeuwensingel;Buslijn 51 Zone 5327 ;51,93434234;4,379700347
Meeuwensingel;Buslijn 51, Buslijn 121 Zone 5327 ;51,93440425;4,379582624
Meeuwenstraat;Buslijn 32, Buslijn 48 Zone 5300 ;51,90983413;4,48885949
Meidoornlaan;Buslijn 173 Zone 5441 ;52,05170039;4,501701276
Meidoornlaan;Buslijn 173 Zone 5441 ;52,05159331;4,501805451
Meidoornsingel;BOB-buslijn 10 Zone 5300 ;51,95402788;4,468597466
Meidoornsingel;Tramlijn 25 Zone 5310 Halte is rolstoeltoegankelijk.;51,95374063;4,468646988
Meidoornsingel;Tramlijn 25 Zone 5310 ;51,95347158;4,468725232
Meidoornstraat;Buslijn 56 Zone 5329 ;51,91867582;4,357011125
Meidoornstraat;Buslijn 56 Zone 5329 ;51,91899541;4,356553159
Meidoornweide;Tramlijn 25 Zone 5310 ;51,95964851;4,475873667
Meijersplein;Metrolijn E Zone 5310 Dit metrostation is toegankelijk met een rolstoel.;51,95559576;4,462207739
Meijersplein;Metrolijn E Zone 5310 Dit metrostation is toegankelijk met een rolstoel.;51,95559576;4,462207739
Meijersplein Metro;Buslijn 50 Zone 5310 ;51,95586229;4,461809438
Melanchthonweg;Metrolijn E Zone 5310 Dit metrostation is toegankelijk met een rolstoel.;51,94927585;4,464388987
Melanchthonweg;Metrolijn E Zone 5310 Dit metrostation is toegankelijk met een rolstoel.;51,94818192;4,464731484
Melanchthonweg;Tramlijn 25 Zone 5310 Halte is rolstoeltoegankelijk.;51,9484561;4,465307693
Melanchthonweg;Tramlijn 25 Zone 5310 Halte is rolstoeltoegankelijk.;51,94847761;4,465758179
Mendelssohnstraat;BOB-buslijn 1 Zone 5300 ;51,96190728;4,607507982
Mendelssohnstraat;Buslijn 37 Zone 5311 ;51,91899976;4,565864651
Mendelssohnstraat;Buslijn 37 Zone 5311 ;51,91865539;4,565463931
Mesdaglaan;Buslijn 126, Buslijn 226 Zone 5349 ;51,91957098;4,260610219
Mesdaglaan;Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300 ;51,91961347;4,259417109
Metrostation Zalmplaat;Deze halte is tijdelijk komen te vervallen Zone 5326 ;51,85476186;4,362857893
Mgr. W.M. Bekkerslaan;Buslijn 126, Buslijn 226 Zone 5349 ;51,92225501;4,25741725
Mgr. W.M. Bekkerslaan;Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300 ;51,92218437;4,257549868
Middeldijk;Buslijn 182 Zone 5328 ;51,84670008;4,536328977
Middeldijk;Buslijn 182 Zone 5328 ;51,84722072;4,53623206
Middeldijkerplein;Buslijn 182 Zone 5328 ;51,84882585;4,496927453
Middeldijkerplein;Buslijn 182, BOB-buslijn 11 Zone 5300 ;51,8487796;4,496754202
Middeldijkerplein;Tramlijn 25 Zone 5328 Halte is rolstoeltoegankelijk.;51,84834366;4,500913726
Middeldijkerplein;Tramlijn 25 Zone 5328 Halte is rolstoeltoegankelijk.;51,84856966;4,501083442
Middenwetering;Buslijn 97 Zone 5322 ;51,91974122;4,599328825
Middenwetering;Buslijn 98 Zone 5322 ;51,91951468;4,599056604
Minervalaan;Buslijn 35 Zone 5310 ;51,96163847;4,490354464
Minervalaan;Buslijn 35 Zone 5310 ;51,96157534;4,490326625
Moderato;Buslijn 97 Zone 5322 ;51,92083402;4,61637597
Moderato;Buslijn 98 Zone 5322 ;51,92067913;4,616058817
Moerasvaren;Buslijn 173, Buslijn 172 Zone 5320 ;51,99021801;4,505230609
Moerasvaren;Buslijn 173, Buslijn 172, BOB-buslijn 17 Zone 5300 ;51,99013756;4,505290429
Molen;Buslijn 40 Zone 5315 ;51,94628692;4,416916035
Molen;Buslijn 40 Zone 5315 ;51,94625971;4,416887532
Molenhoek;Buslijn 35 Zone 5310 ;51,95538069;4,514018556
Molenhoek;Buslijn 35 Zone 5310 ;51,95542746;4,514264966
Molenvliet;Buslijn 76 Zone 5314 ;51,87847775;4,521901832
Molenvliet;Buslijn 76 Zone 5314 ;51,87765229;4,522106509
Molenvliet;Tramlijn 2, Tramlijn 20 Zone 5314 Halte is rolstoeltoegankelijk.;51,8775606;4,52186138
Molenvliet;Tramlijn 2, Tramlijn 20 Zone 5314 Halte is rolstoeltoegankelijk.;51,87797381;4,521824386
Molenwei;Buslijn 76 Zone 5314 ;51,88461133;4,510221686
Molenwei;Buslijn 76 Zone 5314 ;51,88477959;4,509884321
Motorstraat;Buslijn 76 Zone 5314 ;51,88753901;4,494359996
Motorstraat;Buslijn 76 Zone 5314 ;51,88804849;4,495163364
Mozartlaan;Buslijn 126, Buslijn 226 Zone 5349 ;51,92661322;4,24702828
Mozartlaan;Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300 ;51,92673819;4,246937872
Mr. L.A. Kesperweg;Buslijn 126, Buslijn 56 Zone 5329 ;51,9090251;4,366664568
Mr. L.A. Kesperweg;Buslijn 126, Buslijn 56, BOB-buslijn 2 Zone 5300 ;51,90911144;4,366255669
Mr. L.A. Kesperweg;Buslijn 56 Zone 5329 ;51,9090251;4,366664568
Mr. L.A. Kesperweg;Buslijn 56 Zone 5329 ;51,90911144;4,366255669
Museumpark;Tramlijn 7, Tramlijn 20 Zone 5300 Halte is rolstoeltoegankelijk.;51,91494167;4,475108856
Museumpark;Tramlijn 7, Tramlijn 20 Zone 5300 Halte is rolstoeltoegankelijk.;51,9147808;4,475228403
Muziekplein;Buslijn 182, BOB-buslijn 11 Zone 5300 ;51,85377511;4,520475143
Muziekplein;Buslijn 184 Zone 5328 ;51,8537488;4,521782031
Muziekplein;Buslijn 184 Zone 5328 ;51,85442029;4,521420749
Naaldwijkseweg;BOB-buslijn 19 Zone 5300 ;51,99961529;4,160603433
Nachtegaallaan;Buslijn 126, Buslijn 226 Zone 5349 ;51,92952707;4,231526973
Nachtegaallaan;Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300 ;51,92960881;4,231612113
Nachtegaallaan;Buslijn 173 Zone 5330 ;52,0063611;4,533197738
Nachtegaallaan;Buslijn 173, BOB-buslijn 17 Zone 5300 ;52,00614381;4,534221405
Nachtegaalplein;Buslijn 73, Buslijn 46 Zone 5314 ;51,88597469;4,469827886
Nachtegaalplein;Buslijn 73, Buslijn 46 Zone 5314 ;51,88607219;4,469651587
Narcis;Buslijn 97 Zone 5322 ;51,92063786;4,622121374
Narcis;Buslijn 98 Zone 5322 ;51,92109585;4,622055428
Narcisplein;Buslijn 57 Zone 5329 ;51,91624276;4,35120896
Narcisplein;Buslijn 57 Zone 5329 ;51,91624276;4,35120896
Nassauhaven;Buslijn 48 Zone 5314 ;51,91366503;4,505701359
Nassauhaven;Buslijn 48 Zone 5314 ;51,91351214;4,505689823
Nassauhaven;Buslijn 66 Zone 5314 ;51,91394756;4,506219071
Neptunusstraat;Buslijn 68 Zone 5316 ;51,8918003;4,421709309
Neptunusstraat;Buslijn 68 Zone 5316 ;51,89230132;4,42142252
Nesselande;Metrolijn A/B/C Zone 5460 Dit metrostation is toegankelijk met een rolstoel.;51,97901418;4,586352257
Nesserdijk;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,90858065;4,52430167
Nesserdijk;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,90889532;4,524310162
Nico van der Valkweg;Buslijn 35 Zone 5310 ;51,95150275;4,518356245
Nico van der Valkweg;Buslijn 35 Zone 5310 ;51,9516916;4,518367137
Nicolaas van het Wouthof;Buslijn 126, Buslijn 226 Zone 5349 ;51,93387406;4,230237232
Nieuw Verlaat;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,96475748;4,561535027
Nieuw Verlaat;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,96475748;4,561535027
Nieuwe Binnenweg;Buslijn 32, Buslijn 44 Zone 5300 ;51,91485602;4,465284815
Nieuwe Binnenweg;Buslijn 32, Buslijn 44 Zone 5300 ;51,91490846;4,465094782
Nieuwe Crooswijkseweg;Buslijn 39 Zone 5300 ;51,9344228;4,49654004
Nieuwe Crooswijkseweg;Buslijn 39, BOB-buslijn 1 Zone 5300 ;51,93439584;4,496540575
Nieuwe Haven;BOB-buslijn 3 Zone 5300 ;51,91411111;4,395866367
Nieuwe Maasstraat;Buslijn 54 Zone 5319 ;51,90471803;4,403383128
Nieuwe Vliet;Buslijn 97 Zone 5322 ;51,91767702;4,595789188
Nieuwe Vliet;Buslijn 98 Zone 5322 ;51,91771297;4,595788555
Nieuwenoord;Buslijn 76, Buslijn 70 Zone 5324 ;51,8811444;4,558887154
Nieuwenoord;Buslijn 76, Buslijn 70 Zone 5324 ;51,88071443;4,559098407
Nieuwlandplein;Buslijn 51 Zone 5319 ;51,92082309;4,386007397
Nieuwlandplein;Buslijn 51, BOB-buslijn 3 Zone 5300 ;51,92075683;4,385616368
Nieuwlandse Polderweg;BOB-buslijn 19 Zone 5300 ;51,98978706;4,13639673
Nieuwlandse Polderweg;BOB-buslijn 19 Zone 5300 ;51,9898543;4,136802539
Nieuw-Vossemeerweg;Buslijn 67 Zone 5314 ;51,86941715;4,465213961
Nijmegenstraat;Buslijn 72 Zone 5314 ;51,88893108;4,459409971
Nollaantje;BOB-buslijn 19 Zone 5300 ;51,95543267;4,223250991
Noorderbrug;Buslijn 39 Zone 5300 ;51,9303714;4,486253236
Noorderbrug;Buslijn 39, BOB-buslijn 1 Zone 5300 ;51,93066066;4,486465538
Noorderbrug;Tramlijn 8, Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk.;51,92942873;4,486403001
Noorderbrug;Tramlijn 8, Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk.;51,92956387;4,486443911
Noorderhelling;Tramlijn 23 Zone 5324 Halte is rolstoeltoegankelijk.;51,89439532;4,531518495
Noorderhelling;Tramlijn 23, Tramlijn 12 Zone 5324 Halte is rolstoeltoegankelijk.;51,89446553;4,532519624
Noorderlaan;Buslijn 33 Zone 5315 ;51,94585128;4,42845987
Noordsingel;Tramlijn 4 Zone 5300 ;51,92960881;4,480597959
Noordsingel;Tramlijn 4 Zone 5300 ;51,93039993;4,479447857
Nootdorp;Metrolijn E Zone 5421 Dit metrostation is toegankelijk met een rolstoel.;52,04793776;4,414436527
Nootdorp;Metrolijn E Zone 5421 Dit metrostation is toegankelijk met een rolstoel.;52,04745547;4,414811465
Nootdorpseweg;BOB-buslijn 10 Zone 5300 ;52,01832627;4,42722991
Oberonweg;BOB-buslijn 8 Zone 5326 ;51,83394415;4,31957129
Offenbachplantsoen;Buslijn 170 Zone 5320 ;52,00008237;4,49619695
Offenbachplantsoen;Buslijn 170 Zone 5320 ;52,00028163;4,496396869
Olivier van Noortstraat;Buslijn 32, Buslijn 48 Zone 5300 ;51,91576807;4,500877956
Olivier van Noortstraat;Buslijn 51 Zone 5327 ;51,9370151;4,384264905
Olivier van Noortstraat;Buslijn 51, Buslijn 121 Zone 5327 ;51,93693186;4,383990457
Olympiade;Buslijn 97 Zone 5322 ;51,92111411;4,60977138
Olympiade;Buslijn 98 Zone 5322 ;51,92086173;4,61102592
Oostdijk;Buslijn 140 Zone 5324 ;51,901359;4,556204377
Oostdijk;Buslijn 140 Zone 5324 ;51,9014217;4,556174156
Oosterflank;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,94492741;4,554990928
Oosterflank;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,94492741;4,554990928
Oosterflank Metro;BOB-buslijn 5 Zone 5300 ;51,94498638;4,55570253
Oosterflank Metro/Grote Beer;Buslijn 30, Buslijn 31 Zone 5321 ;51,94582951;4,556719616
Oosterflank Metro/Grote Beer;Buslijn 30, Buslijn 31 Zone 5321 ;51,94585832;4,556980894
Oosterflank Metro/Hoeksteen;Buslijn 36, Buslijn 37 Zone 5321 ;51,94498638;4,55570253
Oosterflank Metro/Hoeksteen;Buslijn 36, Buslijn 37 Zone 5321 ;51,94510229;4,55556948
